UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;EstimatedThickness (kein genauer Wert!!);Ergänzt;Quelle;Anmerkungen
900336a3-b5f9-4c40-91a9-f9551f84ac64;20.19.120;PE-HD mit PP-Vlies zur Abdichtung;Kunststoffe / Folien und Vliese / Folien zur Abdichtung;generic dataset;1;qm;91aac224-eb88-4a07-a7ae-5a3bd5658e86;PE-HD mit PP-Vlies zur Abdichtung m2 Additional Info from Xml: Die Systemgrenze bildet das fertige Produkt. Der Vliesanteil beläuft sich auf 30 Masse-%, der Anteil des Weichmachers auf 10 Masse-%. Transporte vom Werk zum Einbauort sind nicht berücksichtigt und müssen bei Systembetrachtungen eingerechnet werden. Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.;;1,3;396;;;;;0,00125;EstimatedThickness;Annahme analog zu anderer Abdichtungsfolie;
5662c927-cd47-46e5-b753-925db31b9870;20.19.120;Sonnenschutztuch;Kunststoffe / Folien und Vliese / Technische Textilien;generic dataset;1;qm;d57a3095-a0ee-45d8-a338-a139486d5dc0;Textil-Sonnenschutz Additional Info from Xml: VordergrundsystemDieser Datensatz beschreibt die Herstellung eines Sonnenschutztuchs aus Polyethylenterephthalat (PET) mit einem Flächengewicht von 400 g/m². Polyethylenterephthalat wird durch die Veresterung von Dimethylterephthalat mit Ethylenglycol im Vakuum und einer anschließenden Polykondensationsreaktion hergestellt. Der LCI- Datensatz berücksichtigt keine Befestigungsmaterialien. Transportprozesse für die Rohstoffe wurden berücksichtigt. Alle wichtigen Energie- und Stoffflüsse sind im System inbegriffen. Die Wirkungsbilanz der Produktionsanlagen und der Infrastruktur wurde im System nicht berücksichtigt.Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.;;0,4;;;;;;0,0005;EstimatedThickness;Annahme;
deb7fe73-3eb8-4f80-937b-7ce3a0a977ed;;Unterspannbahn PP (Dicke 0,00015 m);Kunststoffe / Folien und Vliese / Unterspannbahn;;1;qm;;Unterspannbahn PP m2;;0,15;;0,00015;;;;;Schichtdicke;Name;
a92bd5a5-7cef-4050-8659-20a8d5a7a72b;;Unterspannbahn PUR auf PET-Vlies (Dicke 0,0005 m);Kunststoffe / Folien und Vliese / Unterspannbahn;;1;qm;;Unterspannbahn PUR auf PET-Vlies m2;;0,2;;0,0005;;;;;Schichtdicke;Name;
8a37ac61-585c-43a8-9773-10fce30096e4;;Folie für Gründach (Dicke 0,001 m);Kunststoffe / Folien und Vliese / Unterspannbahn;;1;qm;;Kunststofffolie (unspezifisch) m2;;1,13;;0,001;;;;;Schichtdicke;Name;
66a90b47-27b8-46ce-830e-8ed22f4165d8;;Unterspannbahn PE gewebeverstärkt (Dicke 0,00015 m);Kunststoffe / Folien und Vliese / Unterspannbahn;;1;qm;;Unterspannbahn PE gewebeverstärkt m2;;0,14;;0,00015;;;;;Schichtdicke;Name;
50c9e674-afd9-456c-9440-6506bec6d55b;;Feuerverzinktes Stahlblech;Metalle / Stahl und Eisen / Stahlbleche;;1;qm;;Stahl (feuerverzinkt);;5,72;7850;;;;;0,0007286624;EstimatedThickness;Nur für U-Wert-Berechnung: Rohdichte aus Dichte für Stahl (https://www.feuerverzinken.com/fileadmin/user_upload/EPD_BFS_20130173_IBG1_DE_02.pdf)  und daraus Schichtdicke berechnet;Verkleidung → ok in m²
58cd0d81-3a5c-43be-b94c-2979f4e30f80;;pladur®;Metalle / Stahl und Eisen / Stahlbleche;;1;qm;;1 m² pladur® Additional Info from Xml: Diese EPD bezieht sich auf den Fertigungsweg und Prozess für kontinuierlich schmelztauchveredelte Bleche und Bänder, die mit einer organischen Beschichtung versehen sind. Technische Daten: Technologische Werte: nach DIN EN 10346: 2009, s. Tabelle. Deklarierte Einheit: Die Deklaration bezieht sich auf 1 m² organisch beschichtetes Stahlblech (Referenz-Stärke 0,78mm) . Die deklarierte Einheit bezieht sich auf „Produkt am Werkstor“. Installationsmaterial und Verluste in der Installationsphase sind nicht berücksichtigt. Die Tabelle unten zeigt die Konfiguration für 1 m² Stahlblech.Für pladur®-Produkte in anderen als der Referenz-Stärke, ist die lineare Umrechnung der Ökobilanzergebnisse über kg notwendig.;;6084;;0,00078;;;164;;Schichtdicke;Referenz-Schichtdicke 0,78mm;
ba0e47ef-b04a-4bbb-bc9d-dafc7b72edc2;00.04.000;Dachziegel Neufahrn;Mineralische Baustoffe / Steine und Elemente / Dachziegel;average dataset;1;qm;c0b0efd4-5da0-5228-5d9a-4d9c594a0dfb;Tondachziegel Additional Info from Xml: Deklariert werden Tondachziegel inkl. dem keramischen Zubehör mit den Modellbezeichnungen E58, E58 S, E58 MAX, E58 SL, Großfalz, Großfalz XXL, Reformpfanne XXL, Reformpfanne SL, Karat und Forma. Die Flächenziegel und das keramische Zubehör (Sonderziegel) der jeweiligen Modelle wurden nach ihrem Produktionsanteil im Betrachtungszeitraum 07/2013-06/2014 berücksichtigt. Die verschiedenen Produkte unterscheiden sich lediglich in Form und Farbe (Engobe). Die maßgebliche Zusammensetzung, d. h. der Ton- und Lehmanteil, ist weitgehend einheitlich. Engobe und Glasuren sind in Form einer Durchschnittsrezeptur in der Analyse enthalten. Die Hauptbestandteile der Tondachziegel sind Lößlehme und Tone. Die Gehalte können je nach keramischen Eigenschaften schwanken. Zur Verarbeitung der Rohstoffe wird Wasser zugesetzt, das in den weiteren Produktionsschritten als Wasserdampf entweicht. Die keramische Masse wird bei ca. 1100 °C in Tunnelöfen unter Verwendung von Erdgas gebrannt und so zu einem langlebigen Ziegel verbunden. Nähere Informationen zum Datenhintergrund sind der Erlus-EPD (Deklarationsnummer: EPD-ERL-20140214-IAC1-DE) zu entnehmen. Technische Daten: Die deklarierten Produkte erfüllen die Anforderungen der /DIN EN 1304/. Sie tragen die CE-Kennzeichnung entsprechend der /EU-Verordnung 765/2008/. Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1 t durchschnittlichen Dachziegel (Flächen- und Sonderziegel). Eine durchschnittliche Engoberezeptur fließt in die Berechnung ein.;;46;2020;;;;;0,05;EstimatedThickness;https://www.heimhelden.de/dachziegel-masse;Grobe Abschätzung
eec9c184-852b-47e5-b380-7ae5af203b65;00.04.000;Dachziegel;Mineralische Baustoffe / Steine und Elemente / Dachziegel;average dataset;1;qm;34ea0754-771c-342b-f5e8-72304e54b442;1t Dachziegel inklusive Zubehör Additional Info from Xml: Für die Herstellung der Dachziegel werden die natürlichen Rohstoffe Sand, Ton, Wasser, Bariumcarbonat und Engobe benötigt. Die Mischungen schwanken je nach keramischen Eigenschaften. Der Ton wird getrocknet und gleichzeitig gemahlen. Das Mehl wird dann im Mischer mit Wasser versetzt.Mittels einer Vacuumstrangpresse werden vorgeformte Tonbatzen gezogen, die in einer Revolverpresse zwischen zwei Gipsformen zu Dachziegelrohlingen gepresst werden. Diese feuchten, noch plastischen Rohlinge trocknen innerhalb von 12 Stunden in Trockenkammern unter Einwirkung von angewärmter Luft. Die getrockneten Dachziegel werden nach Bedarf mit Engoben beschichtet. Das anfallende Engobenwaschwasser wird dem Prozess wieder zugeführt. Das auf das Trocknen folgende Brennen wird in einem kontinuierlich arbeitenden Tunnelofen ausgeführt. Nach dem Brennen werden die Dachziegel sortiert und auf Paletten dem Versand zur Verfügung gestellt. Je nach Form werden die Dachziegel individuell verpackt. Deklarierte Einheit: Als deklarierte Einheit wurde gemäß der /PCR Teil B/ 1t Dachziegel gewählt. Der Flächenbezug sowie der Umrechnungsfaktor werden in der folgenden Tabelle dargestellt.;;45;2180;;;;;0,05;EstimatedThickness;https://www.heimhelden.de/dachziegel-masse;Grobe Abschätzung
826fa2c2-c691-4844-83d3-aea0e8a54bcd;20.19.120;Dachziegel;Mineralische Baustoffe / Steine und Elemente / Dachziegel;generic dataset;1;qm;897539a2-8ce3-41cb-9786-1fd0fe7cd8b1;"Dachziegel (m2) Additional Info from Xml: Die Lebenszyklusanalyse von Dachziegeln umfasst die Lebenswegabschnitte cradle to gate, d.h. die Herstellung von Roh- und Hilfsstoffen sind ebenso berücksichtigt wie die Dachziegel-Produktion inkl. Werksbetrieb. Als Rohstoff dient vorrangig Ton. Die Systemgrenze bildet das versandfertige Produkt am Werkstor. Transporte vom Werk zur Baustelle sind nicht berücksichtigt und müssen bei Systembetrachtungen eingerechnet werden. Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.""";;45;;;;;;0,05;EstimatedThickness;https://www.heimhelden.de/dachziegel-masse;Grobe Abschätzung
e24f9f47-8580-45c2-b16d-45145d65a813;;Faserzementplatte;Mineralische Baustoffe / Steine und Elemente / Faserzement;;1;qm;;Faserzement Fassadentafeln (beschichtet);;;1300;0,01;;;;;Schichtdicke;https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e24f9f47-8580-45c2-b16d-45145d65a813&version=20.19.120&stock=OBD_2021_I&lang=de;
a2b5b7c9-db13-4dbd-be23-b0ff9f0cbd98;;Keramische Fliesen und Platten;Mineralische Baustoffe / Steine und Elemente / Fliesen und Platten;;1;qm;;1 m² durchschnittliche Fliese (18,65 kg/m²) Additional Info from Xml: Die hier betrachteten Produkte umfassen Wand- und Bodenfliesen in sämtlichen Formaten, Oberflächen (z. B. glasiert bzw. vergütet und unglasiert) und Farben sowie alle definierten Klassifizierungs- und Bewertungsgruppen. Herstellung: Der Herstellungsprozess für keramische Fliesen und Platten gliedert sich in verschiedene Verfahrensschritte wie die Aufbereitung der Ausgangsstoffe, die Formgebung, die Trocknung, falls notwendig Glasieren, und das Brennen der Fliesen- und Plattenrohlinge. Als keramische Rohstoffe dienen hauptsächlich Ton, Kaolin, Quarz und Feldspat. Die Ausgangsmaterialien werden zunächst zerkleinert und gemahlen, nach Rezept verwogen, im Mischer mit Wasser versetzt und homogenisiert (keramische Masse). Bei der Formgebung werden zwei verschiedene Verfahren unterschieden. Im so genannten Trockenpress-Verfahren wird die Rohstoffmasse als Granulat in die zukünftige Fliesenform gepresst, bei der Strangpressung wird die breiig aufgearbeitete Rohstoffmasse durch Formgebungsschablonen gepresst. Die geformten Rohlinge werden sodann gegebenenfalls getrocknet und mit oder ohne eine Glasur gebrannt. Nach dem Brand werden die Fliesen versandfertig sortiert und verpackt. Rohstoffe: Die keramischen Fliesen und Platten werden aus einem Rohstoffgemenge hergestellt, das aus folgenden wesentlichen Bestandteilen besteht: Tone ca. 50%, Feldspate ca. 25 %, Kaolin ca. 7 %, Kalkstein ca. 3%, Sand ca. 3 % und Glasuren/Vergütung ca. 4 % . Technische Daten: Das folgende Kapitel enthält Angaben über die Leistung der Produkte in Bezug auf deren wesentliche Merkmale gemäß EN 14411, soweit sie in der Leistungserklärung enthalten und spezifiziert sind. Da keine spezifischen Werte für das in dieser EPD deklarierte durchschnittliche Produkt angegeben werden können, werden nachfolgend die Anforderungen entsprechend definierter Produktklasse ausgewiesen.  1. Wasseraufnahme: Die Klassifizierung keramischer Fliesen und Platten erfolgt im Hinblick auf die Wasseraufnahme und Formgebung in Gruppen I bis III. Wasseraufnahme als Massenanteil je nach Gruppe > 0,5% bis < 10%, gemessen nach /DIN EN ISO 10545-3/ 2. Bruchlast (Anforderungen nach /DIN EN 14411/): sind abhängig vom Einsatz der Fliesen und der Klassifizierungsgruppe - Bruchlast bei Fliesendicke ≥ 7,5mm: min. 600 –  min. 1.300 N - Bruchlast bei Fliesendicke < 7,5 mm: min. 200 – min. 600 N3. Biegefestigkeit (Anforderungen nach /DIN EN 14411/): sind abhängig vom Einsatz der Fliesen und der Klassifizierungsgruppe: - Biegefestigkeit: min. 8 – min. 30 N/mm²4. Wiederstand gegen Oberflächenverschleiß EN ISO 10454-7 (PEI Test): Abriebklassen II, III, IV und V5. Frost-Tauwechselbeständigkeit  EN ISO 10545-12 soweit angegeben zutreffend 6. Rutschhemmende Eigenschaften nach Angaben Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1 m² durchschnittlicher Fliesen und Platten. Umrechnungsfaktoren sind der Tabelle zu entnehmen.;;18,65;;;;;0,0536;0,008;EstimatedThickness;https://www.hausjournal.net/bodenfliesen-dicke;Schichtdicke nur für U-Wert-Berechnung, daher nur ungefährer Wert aus Quelle (8mm)
