UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg; A1-A3 existing; C3 existing; C4 existing; D existing;life span;Anmerkungen
8a7bcf84-f0a1-46fe-a146-4af9a182edfe;00.03.000;Mauerziegel (Dämmstoff gefüllt);Mineralische Baustoffe / Steine und Elemente / Ziegel;average dataset;1;m3;abf4d455-efce-2ab4-4c98-684a9a26f527;1 m³ Mauerziegel (Dämmstoff gefüllt) Additional Info from Xml: Mauerziegel bestehen aus den Grundstoffen Ton/Lehm, ggf. Magerungsmitteln (z. B. Sand) und Wasser. Die Kammern der verfüllten Mauerziegel sind mit Perlitekügelchen, Mineralwollstecklingen, Mineralwollgranulat oder mit Polystyrol verfüllt. HERSTELLUNG: Nach dem Tonabbau im Tagebau erfolgt der Transport zur Zwischenlagerung auf dem Werksgelände. Die mechanische Aufbereitung der Tone, wie das Zerkleinern und Mischen, geschieht im Kollergang und den Walzwerken. Die o.g. Grundstoffe werden in bestimmten optimierten Verhältnissen zerkleinert (aufbereitet) gemischt und befeuchtet. Es folgt eine Lagerung im Sumpfhaus. Die Zugabe der Porosierungsmittel erfolgt vor oder nach der Lagerung im Sumpfhaus. Nach Durchlaufen des Feinwalzwerkes erfolgt die Formgebung der Rohlinge durch Strangpressen mit entsprechenden Mundstücken und nachgeschaltetem Abschneider. Das so geformte Material kommt in den Trockner, der im wesentlichen mit der Abwärme des Tunnelofens betrieben wird. Die Trocknungszeit variiert je nach Format und Rohdichte und beträgt in der Regel 24 Stunden. Danach werden die getrockneten Rohlinge bei ca. 950 °C innerhalb von bis zu maximal 24 Stunden im Tunnelofen gebrannt. Die Verbrennung der Porosierungsstoffe bewirkt eine Feinporosierung. Zur Herstellung von Planziegeln werden die Ziegel plangeschliffen. Die Ziegel werden gestapelt, in recyclebare PE-Folie eingeschweißt oder mit Polyester- oder Stahlbändern umreift. Der Energiebedarf für die Ziegelherstellung betrifft hauptsächlich den Brennvorgang und das Trocknen. Die elektrische Energie wird hauptsächlich in der Aufbereitung verbraucht. Verfüllung mit Perlit: Das geblähte Perlit wird nach der Anlieferung ins Werk in Großsilos zwischengelagert. Für die Verfüllung wird es aus den Silos abgezogen und mit einem Bindemittel auf Wasserbasis gemischt. Über einen Beschicker wird das Perlit in die zugeführten Ziegelrohlinge eingefüllt und verdichtet. Der mit hydrophobiertem Perlit gefüllte Ziegel durchläuft danach zwei Stationen, in denen je die Ober- und Unterseite des verfüllten Ziegels nachverdichtet, verfestigt und gereinigt werden. Die verfüllten Ziegel durchlaufen anschließend einen Trockner. Bei einer Temperatur von ca. 120°C wird die Dämmstofffüllung getrocknet.Verfüllung mit Mineralwollstecklingen: Als Basis zur Verfüllung der Lochung der Mauerziegel dienen konventionell hergestellte Platten aus Mineralwolle, die entsprechend der Lochgeometrie des Ziegels geschnitten werden. Die so hergestellten Plattenabschnitte (Stecklinge) werden in einer weiteren Station mit Greifern von einem Roboter aufgenommen und über eine Matrize in die Lochung der Mauerziegel eingeführt. Die verwendeten Mineralfaserplatten sind bereits bei Anlieferung hinsichtlich Rohdichte und Geometrie an die Verfüllung der Mauerziegel angepasst. So lässt sich u.a. Abfall durch Verschnitt gänzlich vermeiden. Verfüllung mit Mineralwollgranulat Bei dieser Art der Verfüllung wird ein Mineralwollgranulat in die Ziegel eingebracht. Verfüllung mit Polystyrol: Als Basis zur Verfüllung der Lochung der Mauerziegel dienen lose Styroporkugeln, die in die Ziegelkammern eingefüllt werden und mittels Wasserdampf und Druck kernfest verbunden werden. Bei der Verfüllung fallen keine Abfälle an. Typ der EPD: Wiege bis Bahre (Module A1-D) Deklarierte Einheit: Die Deklaration bezieht sich auf einen Kubikmeter Mauerziegel (Dämmstoff gefüllt) mit einer Rohdichte von 575 kg/m3 (Mittelwert der Rohdichtklasse 600 kg/m3). Grundlage der Ökobilanzergebnisse in dieser EPD ist eine Durchschnittsbildung, aller deutschen Werke, die als gewichteter Mittelwert bezogen auf den Anteil der einzelnen Produktionsstätten an der Gesamtjahresproduktion erfolgte.;;;575;;;;;true;true;true;true;120;
86986c2b-a3fc-454a-b02f-7f62fb54ca87;00.03.000;Vormauerziegel, Pflasterziegel und Riemchen;Mineralische Baustoffe / Steine und Elemente / Ziegel;average dataset;1;m3;6f55cbe9-9760-95f4-e326-41430769f697;1 t Vormauerziegel, Pflasterziegel, Riemchen Additional Info from Xml: Vormauerziegel, Pflasterziegel und Riemchen gehören zur Gruppe der grobkeramischen, gebrannten Tonbaustoffe. Vormauerziegel werden als Sichtmauerwerk in zweischaligen Wandkonstruktionen im vor der Witterung ungeschützten Außenbereich oder als Sichtmauerwerk im Innenbereich verwendet. Pflasterziegel werden für Pflasterbeläge im Verkehrs- und Wegebau sowie für Innenbeläge verwendet. Riemchen werden als Außen- oder Innenwandverkleidung auf Wandkonstruktionen verklebt. Herstellung: Nach dem Tonabbau im Tagebau erfolgt der Transport zur Zwischenlagerung auf dem Werksgelände. Die mechanische Aufbereitung der Tone, wie das Zerkleinern und Mischen, geschieht im Kollergang und den Walzwerken. Die o.g. Grundstoffe werden in bestimmten optimierten Verhältnissen zerkleinert (aufbereitet), gemischt und befeuchtet. Es erfolgt eine Lagerung im Sumpfhaus. Nach erneuter Wasserzugabe erfolgt die Formgebung der Rohlinge durch Pressen mit entsprechenden Mundstücken und nachgeschaltetem Abschneider. Das geformte Material kommt in den Trockner, der im Wesentlichen mit der Abwärme des Tunnelofens betrieben wird. Die Trocknungszeit variiert je nach Format und Rohdichte und kann beispielsweise 48 Stunden betragen. Danach werden die getrockneten Rohlinge bei 900- 1250 °C innerhalb von ca. 24-48 Stunden im Tunnelofen gebrannt. Die Ziegel werden gestapelt und in recycelbarer PE-Folie eingeschweißt. Riemchen werden überwiegend in Kartons verpackt. Der Energiebedarf für die Ziegelherstellung betrifft hauptsächlich den Brennvorgang und das Trocknen. Die elektrische Energie wird hauptsächlich in der Aufbereitung verbraucht. Die Ökobilanz berücksichtigt die Rohstoffgewinnung, die Rohstofftransporte und die eigentliche Produktherstellung inklusive der Verpackungsmaterialien (Module A1-A3). Deklarierte Einheit: Die Deklaration bezieht sich auf 1 Tonne Vormauerziegel, Pflasterziegel oder Riemchen.Grundlage der Ökobilanzergebnisse in dieser EPD ist eine Durchschnittsbildung der teilnehmenden Werke, die als gewichteter Mittelwert bezogen auf den Anteil der einzelnen Produktionsstätten an der Gesamtjahresproduktion erfolgt.;;;1700;;;;;true;true;true;true;120;
f74a19da-df9a-4462-a632-3b3dc83377b1;20.19.120;Vormauerziegel;Mineralische Baustoffe / Steine und Elemente / Ziegel;generic dataset;1;m3;cb1be262-7ce6-4693-9d50-2aad4db0a091;Vormauerziegel m3;;;1800;;;;;true;true;true;true;120;
d311ba82-a703-4865-b5e3-f704e5b88712;20.19.120;Fassadenklinker;Mineralische Baustoffe / Steine und Elemente / Ziegel;generic dataset;1;m3;c796f215-7ce7-451c-880f-7806fa96cb4c;Fassadenklinker [m3];;;2000;;;;;true;true;false;true;120;
f8d6bd85-55e0-42d3-982b-b814387b7f58;20.19.120;Lava Körnung;Mineralische Baustoffe / Zuschläge / Bims;generic dataset;1;m3;70b88044-1de7-4f9b-9406-1d61358ad410;Lavakies;;;1100;;;;;true;true;false;false;120;wie Beton
81a76ff5-8928-4f71-8e1f-c7c78b7e5a95;20.19.120;Bimssand;Mineralische Baustoffe / Zuschläge / Bims;generic dataset;1;m3;d617f8d7-c8c6-4275-bde0-2a6ffe63461f;Bimssand (0/4);;;800;;;;;true;false;true;false;120;
2603f11f-509b-4bf2-910e-2fd358c16ff3;20.19.120;Waschbims;Mineralische Baustoffe / Zuschläge / Bims;generic dataset;1;m3;89c768c7-cfcc-49e3-930e-4abacba49c4f;Waschbims;;;800;;;;;true;false;true;false;120;
b76ded67-067b-47f6-b131-a73db86039b0;20.19.120;Blähschiefer;Mineralische Baustoffe / Zuschläge / Blähschiefer;generic dataset;1;m3;8e49ff9e-460f-4c0c-8baf-a17e9992fde1;Blähschiefer;;;600;;;;;true;false;true;false;120;
de7fbcfc-0ee0-4e65-a1f9-af1551a20281;20.19.120;Schotter 16/32 (getrocknet);Mineralische Baustoffe / Zuschläge / Naturstein;generic dataset;1;m3;22a84efc-797a-47b2-9390-205878c35857;Schotter (16/32);;;1400;;;;;true;true;false;true;120;
bd6aa879-e6e6-4181-afc5-1374b2f32dd1;20.19.120;Schotter 16/32;Mineralische Baustoffe / Zuschläge / Naturstein;generic dataset;1;m3;22a84efc-797a-47b2-9390-205878c35857;Schotter (16/32);;;1400;;;;;true;true;false;true;120;
a4d16918-287f-43af-831d-baf80093fe4a;20.19.120;Brechsand 0/2;Mineralische Baustoffe / Zuschläge / Naturstein;generic dataset;1;m3;2858440d-6293-42d4-a607-280496d85372;Brechsand (0/2);;;1320;;;;;true;true;false;true;120;
230cd2c6-0b79-461b-b51a-d092e66843ca;20.19.120;Brechsand 0/2 (getrocknet);Mineralische Baustoffe / Zuschläge / Naturstein;generic dataset;1;m3;08ed9f8c-7a1d-4e7a-99ba-48d7e01d6882;Sand (0/2);;;1350;;;;;true;true;false;true;120;
e7b1d3c2-3494-4ae6-9f98-d4d507dcd0c2;20.19.120;Kies 2/32 getrocknet;Mineralische Baustoffe / Zuschläge / Sand und Kies;generic dataset;1;m3;6af85d0a-0aa5-4719-9eda-3c228762df16;Kies (2/32);;;1850;;;;;true;true;false;true;120;
c1b237e1-2206-4318-8d99-f023b8aeb5d6;20.19.120;Sand 0/2 getrocknet;Mineralische Baustoffe / Zuschläge / Sand und Kies;generic dataset;1;m3;08ed9f8c-7a1d-4e7a-99ba-48d7e01d6882;Sand (0/2);;;1350;;;;;true;true;false;true;120;
61655387-edd4-4800-ba3e-67bc15f2f096;20.19.120;Sand 0/2;Mineralische Baustoffe / Zuschläge / Sand und Kies;generic dataset;1;m3;08ed9f8c-7a1d-4e7a-99ba-48d7e01d6882;Sand (0/2);;;1350;;;;;true;true;false;true;120;
3ce61a4e-4d91-4b1d-b675-276be05b9225;20.19.120;Kies 2/32;Mineralische Baustoffe / Zuschläge / Sand und Kies;generic dataset;1;m3;6af85d0a-0aa5-4719-9eda-3c228762df16;Kies (2/32);;;1850;;;;;true;true;false;true;120;
1490b480-2c36-43f2-ba8b-4ea49948f7c3;20.19.120;Fensterglas einfach;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;generic dataset;1;qm;3b55ff4f-c91a-450b-a6d4-9d4cecfd291a;Fensterglas einfach m2 Additional Info from Xml: Die Lebenszyklusanalyse des Füllmaterials umfasst die Herstellung von Fensterglas, bezogen auf 1 m2 Glas mit 4mm Dicke (10kg/m2) ohne Einfassungen. Die Systemgrenze bildet das fertige Flachglas am Werkstor. Transporte vom Werk zur Baustelle sind nicht berücksichtigt und müssen bei Systembetrachtungen eingerechnet werden. Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.;;10;2500;0,004;;;;true;false;true;false;50;
6adf0159-37a0-47d0-86d4-54d193b1a3e1;00.02.000;SCHÜCO AWS 75.SI;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium;average dataset;1;qm;eda250db-e8fc-efa2-e9f6-ec61731a254e;Schüco AWS 75.SI B x H: 1230 mm x 1480 mm Additional Info from Xml: Die oberflächenbehandelten Aluminiumprofile und die damit bereits verbundenen Isolierstege werden auf Maß geschnitten und für die entsprechende Rahmengröße konfektioniert. Der dabei entstehende Verschnitt an Aluminiumprofilen wird dem Recycling zugeführt. Anschließend werden die Profile zu Rahmen fest verbunden und die Dichtungen in die vorgesehenen Nuten eingezogen. Die beweglichen Fensterrahmen werden mit den Beschlagsbauteilen verbunden. Danach wird die Verglasung eingesetzt und mit Verglasungsprofilen gesichert. Abschließend erfolgt eine Funktionskontrolle und die Etikettierung des Elementes. Technische Daten: Gemäß CE-Kennzeichnung sind folgende bautechnische Daten für das Element zu nennen: Deklarierte Einheit: Die deklarierte Einheit ist ein Fenster Typ Schüco AWS 75.SI+ in spezifischer Abmessung 1230 mm x 1480 mm.;;;;;;;;true;false;true;true;30;wie Verglasung
8b3ee4e2-c086-41dc-bd07-e9e853f9da8b;20.19.120;Aluminium-Rahmenprofil, pulverbeschichtet;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium;generic dataset;1;qm;22b036b8-ea8b-4c38-8a32-416d82a4a716;Aluminium-Rahmenprofil, pulverbeschichtet (m) Additional Info from Xml: Die Lebenszyklusanalyse von Aluminium-Fensterrahmen umfasst im wesentlichen die Herstellung eines Aluminiumextrusionsprofils sowie dessen Vorbehandlung und die Pulverbeschichtung (Chromatierung), bezogen auf die Herstellung eines Meters eines Aluminiumrahmens. Die Systemgrenze bildet das fertige Produkt am Werkstor mit Angabe des Gewichts und der typischen Oberfläche pro laufenden Meter. Transporte vom Werk zur Baustelle sind nicht berücksichtigt und müssen bei Systembetrachtungen eingerechnet werden. Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.;;12,75;;;;1,02;;true;false;true;true;30;wie Verglasung
66990642-726e-4483-abc3-d5d0b4d7a5e7;20.19.120;Aluminium-Flügelrahmenprofil, pulverbeschichtet;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium;generic dataset;1;qm;0cd0509d-d9db-45c2-9044-b9df3b110994;Aluminium-Flügelrahmenprofil, pulverbeschichtet (m) Additional Info from Xml: Die Lebenszyklusanalyse von Aluminium-Flügelrahmen umfasst im wesentlichen die Herstellung eines Aluminiumextrusionsprofils sowie dessen Vorbehandlung und die Pulverbeschichtung (Gelbchromatierung), bezogen auf die Herstellung eines Meters eines Aluminiumrahmens. Die Systemgrenze bildet das fertige Produkt am Werkstor mit Angabe des Gewichts und der typischen Oberfläche pro laufenden Meter. Transporte vom Werk zur Baustelle sind nicht berücksichtigt und müssen bei Systembetrachtungen eingerechnet werden. Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.;;12,25;;;;0,98;;true;false;true;true;50;
