UUID;Name;Kategorie;Bezugsgroesse;Bezugseinheit;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;EstimatedThickness (kein genauer Wert!!);Ergänzt;Quelle;Anmerkungen;
8425d306-3cbc-44df-844d-f29a691de378;Isospan 4 Holzbetonmantelsteine Normalstein I 25 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein I 25 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;77,8;311;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
8a78734f-63dc-4f49-8054-2de042f9b868;Isospan 4 Holzbetonmantelsteine Normalstein I 30 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein I 30 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;82,2;274;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
404751ce-9ef4-466d-83db-78a4bdacc559;Isospan 4 Holzbetonmantelsteine Normalstein N 15 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein N 15 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;59;393;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
98fc3019-6555-4742-9524-a55c3f47f6c9;Isospan 4 Holzbetonmantelsteine Normalstein N 18 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein N 18 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;49;272;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
f3dafca9-7688-48ce-91f5-b77f6037e217;Isospan 4 Holzbetonmantelsteine Normalstein N 20 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein N 20 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;62,2;311;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
983a5a12-fd92-4c9b-a6b6-6813230b1aca;Isospan 4 Holzbetonmantelsteine Normalstein N 22 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein N 22 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;60,8;276;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
56545408-c87b-42a2-ae4c-37140cfa2c29;Isospan 4 Holzbetonmantelsteine Normalstein N 25 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein N 25 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;78;312;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
0504b48b-81ca-47b4-bc7a-ecdaa6701cc9;Isospan 4 Holzbetonmantelsteine Normalstein TW 30 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein TW 30 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;105,4;351;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
d4680073-0c9c-40f4-842f-c6830856812c;Betonpflaster- Standardstein grau mit Vorsatz;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;null;1 m² Betonpflasterstein, 10 cm (225 kg/m²);;225;;0,1;;;0,0044;;Schichtdicke;Referenzfluss-Name;;
1a7c1457-bbf6-4d40-a94d-1cac4d663baa;Betonpflasterstein mit Edelsplittvorsatzbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Betonpflasterstein 1 m² mit 12 cm Dicke;;270;;0,12;;;0,0037;;Schichtdicke;Referenzfluss-Name;;
284efda1-bb16-453a-bc32-070f3bab4cb3;Betonpflasterstein mit schwarz-weiß meliertem Vorsatz;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Betonpflasterstein mit schwarz-weiß meliertem Vorsatz;;135;;0,06;;;0,0074;;Schichtdicke;Referenzfluss-Name;;
a4fb9ec0-d5ae-414b-a0a1-2cf7f586022d;Betonfertigteil Decke 40cm;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Betonfertigteil Decke 40cm (m2);;1008;;0,4;;;;;Schichtdicke;Referenzfluss-Name;;
3470c523-ffcd-48df-93ff-dedfde86572a;Betonfertigteil Wand 40cm;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Betonfertigteil Wand 40cm (m2);;971;;0,4;;;;;Schichtdicke;Referenzfluss-Name;;
b342696e-2ebb-4fe1-a71d-f3520db0cee9;Betonfertigteil Wand 12cm;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Betonfertigteil Wand 12cm (m2);;291,3;;0,12;;;;;Schichtdicke;Referenzfluss-Name;;
9357b7fc-cf0a-45fc-8299-e794e3889a40;Betonfertigteil Decke 20cm;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Betonfertigteil Decke 20cm (m2);;504;;0,2;;;;;Schichtdicke;Referenzfluss-Name;;
2ad0fca7-2c3d-4305-9be1-073a1b72b087;Isospan 1 Holzbetonmantelsteine mit Holzfaserdämmung OEKOPUR S 36,5/16,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 1 Holzbetonmantelsteine mit Holzfaserdämmung OEKOPUR S 36,5-16,5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;79,5;218;365;;;;;Bezugseinheit und Schichtdicke;"Aus der EPD: 3.1.2 Deklarierte Einheit Die deklarierte Einheit ist 1 m² Holzmantelbetonsteine. Im vorliegenden Bericht entspricht die funktionale Einheit der deklarierten Einheit. 3,2 Stück pro m²; Abmessungen: 0,365x0,25x1,25m=0,114m³ pro Stück x 3,2 Stück = 0,365 → Schichtdicke";;
c0dea00e-60ed-497b-9b90-87b4d4e767e7;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 25/6 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 25/6 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;59,6;238;0,25;;;;;Bezugseinheit und Schichtdicke;Aus der EPD: Als funktionale Einheit wurde ein Quadratmeter Wand (m²) festgelegt.;;
b2226ee0-acb4-4eaf-a4a3-ff2fd24fdb62;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;69,2;231;0,3;;;;;Bezugseinheit und Schichtdicke;;;
657cd1e6-1691-4eea-a853-1df984bcee01;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/7 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/7 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;70,8;236;0,3;;;;;Bezugseinheit und Schichtdicke;;;
985a94db-d4ad-460c-bf5b-4d909a3d9075;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/9 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/9 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;70,2;234;0,3;;;;;Bezugseinheit und Schichtdicke;;;
8ef6efbf-9a86-4c08-80aa-c9eb327f0804;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/13,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/13,5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;67,8;186;365;;;;;Bezugseinheit und Schichtdicke;;;
9b1f7394-fa8b-4364-baee-a8109d94660d;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/16,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/16,5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;63,7;175;365;;;;;Bezugseinheit und Schichtdicke;;;
f8cd76cb-b180-46cd-916a-bffb2fb341a4;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;87;238;365;;;;;Bezugseinheit und Schichtdicke;;;
ca4bb781-7313-47a9-a566-4c60af01362e;Isospan 3 Holzbetonmantelsteine mit PU-Dämmung ISOPUR S 36,5/16,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 3 Holzbetonmantelsteine mit PU-Dämmung ISOPUR S 36,5/16,5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;66,6;182;365;;;;;Bezugseinheit und Schichtdicke;;;
8425d306-3cbc-44df-844d-f29a691de378;Isospan 4 Holzbetonmantelsteine Normalstein I 25 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein I 25 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;77,8;311;0,25;;;;;Bezugseinheit und Schichtdicke;;;
8a78734f-63dc-4f49-8054-2de042f9b868;Isospan 4 Holzbetonmantelsteine Normalstein I 30 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein I 30 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;82,2;274;0,3;;;;;Bezugseinheit und Schichtdicke;;;
404751ce-9ef4-466d-83db-78a4bdacc559;Isospan 4 Holzbetonmantelsteine Normalstein N 15 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein N 15 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;59;393;0,15;;;;;Bezugseinheit und Schichtdicke;;;
98fc3019-6555-4742-9524-a55c3f47f6c9;Isospan 4 Holzbetonmantelsteine Normalstein N 18 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein N 18 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;49;272;0,18;;;;;Bezugseinheit und Schichtdicke;;;
f3dafca9-7688-48ce-91f5-b77f6037e217;Isospan 4 Holzbetonmantelsteine Normalstein N 20 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein N 20 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;62,2;311;0,2;;;;;Bezugseinheit und Schichtdicke;;;
983a5a12-fd92-4c9b-a6b6-6813230b1aca;Isospan 4 Holzbetonmantelsteine Normalstein N 22 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein N 22 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;60,8;276;0,22;;;;;Bezugseinheit und Schichtdicke;;;
56545408-c87b-42a2-ae4c-37140cfa2c29;Isospan 4 Holzbetonmantelsteine Normalstein N 25 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein N 25 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;78;312;0,25;;;;;Bezugseinheit und Schichtdicke;;;
0504b48b-81ca-47b4-bc7a-ecdaa6701cc9;Isospan 4 Holzbetonmantelsteine Normalstein TW 30 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein TW 30 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;105,4;351;0,3;;;;;Bezugseinheit und Schichtdicke;;;
ab0a0f3c-41f6-4b0a-a12c-f8bd0c8a4a23;Betonfertigteil Treppe (1,1 m Breite, 9 Stufen a 16 cm);Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;pcs.;Betonfertigteil Treppe (1,1 m Breite, 9 Stufen a 16 cm) (Stück);;;;;;;;;;Die Lebenszyklusanalyse von Stahlbeton-Fertigteiltreppen berücksichtigt die Herstellung von Beton (C30/37) und Bewehrungsstahl. Es wird von einer mittleren Betondichte von 2,4 t/m3, von einer Stahldichte von 7,86 t/m3 und einem Bewehrungsgehalt von 0,6 Vol.-% ausgegangen. Es handelt sich um eine 1,1 m breite Standardtreppe mit 9 Stufen à 16 cm. Die Systemgrenze bildet das fertige Produkt am Werkstor. Transporte vom Werk zur Baustelle sind nicht berücksichtigt und müssen bei Systembetrachtungen eingerechnet werden.;Datensatz nicht verwendbar;
826fa2c2-c691-4844-83d3-aea0e8a54bcd;Dachziegel;Mineralische Baustoffe / Steine und Elemente / Dachziegel;1;qm;Dachziegel (m2);;45;2180;;;;;;Rohdichte;Ökobaudat Konfiguration;Cladding → ok in m²;
def9e058-ac16-489e-9457-db7645404194;Mineralfaser Deckenplatten (Dicke 0,015 m);Mineralische Baustoffe / Steine und Elemente / Deckenplatten;1;qm;Mineralfaser Deckenplatten [m2];;2,4;;15;;;;;Schichtdicke;Name;;
e24f9f47-8580-45c2-b16d-45145d65a813;Faserzementplatte;Mineralische Baustoffe / Steine und Elemente / Faserzement;1;qm;Faserzement Fassadentafeln (beschichtet);;;1300;0,01;;;;;Schichtdicke;https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e24f9f47-8580-45c2-b16d-45145d65a813&version=20.19.120&stock=OBD_2021_I&lang=de;;
b4a0e610-e038-47d3-b86e-cef013cd7c83;Steinzeugfliesen glasiert (Dicke 0,01 m);Mineralische Baustoffe / Steine und Elemente / Fliesen und Platten;1;qm;Steinzeugfliesen glasiert (m2);;20;;0,01;;;;;Schichtdicke;Name;;
a2b5b7c9-db13-4dbd-be23-b0ff9f0cbd98;Keramische Fliesen und Platten;Mineralische Baustoffe / Steine und Elemente / Fliesen und Platten;1;qm;1 m² durchschnittliche Fliese (18,65 kg/m²) Additional Info from Xml: Die hier betrachteten Produkte umfassen Wand- und Bodenfliesen in sämtlichen Formaten, Oberflächen (z. B. glasiert bzw. vergütet und unglasiert) und Farben sowie alle definierten Klassifizierungs- und Bewertungsgruppen. Herstellung: Der Herstellungsprozess für keramische Fliesen und Platten gliedert sich in verschiedene Verfahrensschritte wie die Aufbereitung der Ausgangsstoffe, die Formgebung, die Trocknung, falls notwendig Glasieren, und das Brennen der Fliesen- und Plattenrohlinge. Als keramische Rohstoffe dienen hauptsächlich Ton, Kaolin, Quarz und Feldspat. Die Ausgangsmaterialien werden zunächst zerkleinert und gemahlen, nach Rezept verwogen, im Mischer mit Wasser versetzt und homogenisiert (keramische Masse). Bei der Formgebung werden zwei verschiedene Verfahren unterschieden. Im so genannten Trockenpress-Verfahren wird die Rohstoffmasse als Granulat in die zukünftige Fliesenform gepresst, bei der Strangpressung wird die breiig aufgearbeitete Rohstoffmasse durch Formgebungsschablonen gepresst. Die geformten Rohlinge werden sodann gegebenenfalls getrocknet und mit oder ohne eine Glasur gebrannt. Nach dem Brand werden die Fliesen versandfertig sortiert und verpackt. Rohstoffe: Die keramischen Fliesen und Platten werden aus einem Rohstoffgemenge hergestellt, das aus folgenden wesentlichen Bestandteilen besteht: Tone ca. 50%, Feldspate ca. 25 %, Kaolin ca. 7 %, Kalkstein ca. 3%, Sand ca. 3 % und Glasuren/Vergütung ca. 4 % . Technische Daten: Das folgende Kapitel enthält Angaben über die Leistung der Produkte in Bezug auf deren wesentliche Merkmale gemäß EN 14411, soweit sie in der Leistungserklärung enthalten und spezifiziert sind. Da keine spezifischen Werte für das in dieser EPD deklarierte durchschnittliche Produkt angegeben werden können, werden nachfolgend die Anforderungen entsprechend definierter Produktklasse ausgewiesen.  1. Wasseraufnahme: Die Klassifizierung keramischer Fliesen und Platten erfolgt im Hinblick auf die Wasseraufnahme und Formgebung in Gruppen I bis III. Wasseraufnahme als Massenanteil je nach Gruppe > 0,5% bis < 10%, gemessen nach /DIN EN ISO 10545-3/ 2. Bruchlast (Anforderungen nach /DIN EN 14411/): sind abhängig vom Einsatz der Fliesen und der Klassifizierungsgruppe - Bruchlast bei Fliesendicke ≥ 7,5mm: min. 600 –  min. 1.300 N - Bruchlast bei Fliesendicke < 7,5 mm: min. 200 – min. 600 N3. Biegefestigkeit (Anforderungen nach /DIN EN 14411/): sind abhängig vom Einsatz der Fliesen und der Klassifizierungsgruppe: - Biegefestigkeit: min. 8 – min. 30 N/mm²4. Wiederstand gegen Oberflächenverschleiß EN ISO 10454-7 (PEI Test): Abriebklassen II, III, IV und V5. Frost-Tauwechselbeständigkeit  EN ISO 10545-12 soweit angegeben zutreffend 6. Rutschhemmende Eigenschaften nach Angaben Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1 m² durchschnittlicher Fliesen und Platten. Umrechnungsfaktoren sind der Tabelle zu entnehmen.;;18,65;;;;;0,0536;0,008;Schichtdicke;https://www.hausjournal.net/bodenfliesen-dicke;Schichtdicke nur für U-Wert-Berechnung, daher nur ungefährer Wert aus Quelle (8mm);
bc2f9dde-f2a6-4630-bf7c-0ad3870012ef;Steinzeugfliesen unglasiert;Mineralische Baustoffe / Steine und Elemente / Fliesen und Platten;1;qm;Steinzeugfliesen unglasiert (m2);;20;;;;;;0,01;Schichtdicke;Annahme: Analog zu b4a0e610-e038-47d3-b86e-cef013cd7c83;;
da72684f-471c-425b-817d-69f262323f04;Gipskartonplatte (Feuerschutz)(Dicke 0,0125 m);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;1;qm;Gipskartonplatte (Feuerschutz) [m2];;10;;0,0125;;;;;Schichtdicke;Name;;
6d535792-4351-4d7d-97c6-6d2c3624f3e0;Gipsfaserplatte (Dicke 0,01 m);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;1;qm;Gipsfaserplatte (m2);;10;;0,01;;;;;Schichtdicke;Name;;
38a8d707-0c7f-4d91-a3db-9b5b2c9bb147;Gipswandbauplatte (Dicke 0,1 m);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;1;qm;Gipswandbauplatte (m2);;84;;0,1;;;;;Schichtdicke;Name;;
07423e99-8c7c-4e93-8311-dcf7ae85c41d;Gipskartonplatte (imprägniert) (Dicke 0,0125 m);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;1;qm;Gipskartonplatte (imprägniert) [m2];;10;;0,0125;;;;;Schichtdicke;Name;;
207cde6a-73be-4ffb-972d-30d3d8619fc3;Gipskartonplatte (Lochplatte);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;1;qm;Gipskartonplatte (Lochplatte) [m2];;8,5;680;;;;;;Rohdichte;Ökobaudat Konfiguration;;
ccdb5f3c-7305-46c7-ad5b-a05bb922a743;Kunststeinplatte (Epoxidharz gebunden);Mineralische Baustoffe / Steine und Elemente / Kunststein;1;qm;Kunststeinplatte (Epoxidharz gebunden) [m2];;52;;0,02;;;;;Schichtdicke;https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=ccdb5f3c-7305-46c7-ad5b-a05bb922a743&version=20.19.120&stock=OBD_2021_I&lang=de;;
6aff7a60-d7cd-430e-8b15-02556b6f62ff;Lehmbauplatte (Dicke 0,02 m);Mineralische Baustoffe / Steine und Elemente / Lehmsteine;1;qm;Lehmbauplatte [m2];;14;;0,02;;;;;Schichtdicke;Name;;
ef0d9cbc-4e89-4e78-8cb2-68f02a49b87d;Natursteinplatte, weich, Innenboden (Dicke 0,020 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;1;qm;Natursteinplatte, weich, Innenboden (m2);;52;;0,02;;;;;Schichtdicke;Name;;
e9be7506-62ce-45b8-853f-c45c3f82401f;Marmorplatte (Dicke 0,02 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;1;qm;Marmorplatte [m2];;52;;0,02;;;;;Schichtdicke;Name;;
e8db532f-ee15-42a4-89c3-5ef789e1fb8f;Natursteinplatte, hart, Innenboden (Dicke 0,02 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;1;qm;Natursteinplatte, hart, Innenboden (m2);;52;;0,02;;;;;Schichtdicke;Name;;
da4b704a-c901-414f-943f-8e1ff0f4566c;Natursteinplatte, hart, Außenbereich (Dicke 0,08 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;1;qm;Natursteinplatte, hart, Außenbereich (m2);;208;;0,08;;;;;Schichtdicke;Name;;
cb3f4a56-460c-4a3e-ae43-3e0a9dcb4319;Natursteinplatte, hart, Fassade (Dicke 0,030 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;1;qm;Natursteinplatte, hart, Fassade (m2);;78;;0,03;;;;;Schichtdicke;Name;;
79075297-4dc0-42c6-bc90-e3bf9fa0fb4c;Natursteinplatte, weich, Fassade;Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;1;qm;Natursteinplatte, weich, Fassade (m2);;104;2600;;;;;;Rohdichte;Ökobaudat Konfiguration;;
9049a94f-a527-4d87-a4b9-5a3a56f5ea19;Schiefer (Dicke 0,011 m);Mineralische Baustoffe / Steine und Elemente / Schiefer;1;qm;Schiefer m2;;30;;11;;;;;Schichtdicke;Name;;
ab574186-139f-4816-b7c1-d457b1258c7d;Trockenestrich (Gipskartonplatte) (Dicke 0,025 m);Mineralische Baustoffe / Steine und Elemente / Trockenestrich;1;qm;Trockenestrich (Gipskartonplatte) [m2];;20,07;;25;;;;;Schichtdicke;Name;;
a9a79b38-dc2c-4b51-a3cc-cf9fa0d299e7;Trockenestrich (Gipsfaserplatte) (Dicke 0,025 m);Mineralische Baustoffe / Steine und Elemente / Trockenestrich;1;qm;Trockenestrich (Gipsfaserplatte) [m2];;24,07;;25;;;;;Schichtdicke;Name;;
8de12467-96a0-459e-9f97-90e95fb7b23f;Naturbims Körnung;Mineralische Baustoffe / Zuschläge / Bims;1;kg;Bimskies;;;300;;;;;;Rohdichte;Ökobaudat Konfiguration;;
