UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg; A1-A3 existing; C3 existing; C4 existing; D existing;KG_3xx;Layer;Construction type;noch unsicher;verwendbar für frühe Planungsphasen;Anmerkungen / zusätzliche Eingrenzung;
285ae869-97d4-4032-8269-767c9371e71f;00.03.000;PCI Seccoral 1K;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;representative dataset;1;m3;a7492462-5a6e-6b84-5533-e455f94110de;1 kg Seccoral 1K Additional Info from Xml: einkomponentige, hochflexible, zementäre Abdichtung unter Fliesen in stark naß beanspruchten Bereichen. Technische Daten: Die Flächenabdichtung PCI Seccoral 1K erfüllt die Anforderungen der /PG-AIV-F:2010/ Beanspruchungsklasse A und B. Deklarierte Einheit: Die Verbands-EPD bezieht sich auf die deklarierte Einheit von 1 kg modifizierten, mineralischen Mörteln. Die Auswertungen beziehen sich auf das repräsentative (worst-case) Produkt je Gruppe, wobei die Daten für den Herstellungsprozess Durchschnittswerte verschiedener Hersteller und Werke sind.;;;1500;;;;;true;false;false;true;;;;;o;"Fliesenkleber, kann erst verwendet werden, wenn für Teppich, Parkett etc. auch Kleberdaten vorhanden sind -> dann ""glue"" als extra layer?";
0656d750-b06e-420c-b210-45ac7702d562;00.03.000;PCI Seccoral 2K Rapid;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;average dataset;1;m3;80b5cc53-63e4-bccf-ce50-c9350174092d;1 kg Seccoral 2K Rapid Additional Info from Xml: schnell erhärtende, zweikomponentige, hochflexible, zementäre Abdichtung unter Fliesen in stark naß beanspruchten Bereichen Technische Daten: Die Flächenabdichtung PCI Seccoral 2K Rapid erfüllt die Anforderungen der /PG-AIV-F:2010/ Beanspruchungsklasse A und B. Deklarierte Einheit: Die Verbands-EPD bezieht sich auf die deklarierte Einheit von 1 kg modifizierten, mineralischen Mörteln. Die Auswertungen beziehen sich auf das repräsentative (worst-case) Produkt je Gruppe, wobei die Daten für den Herstellungsprozess Durchschnittswerte verschiedener Hersteller und Werke sind.;;;1200;;;;;true;false;false;true;;;;;o;"Fliesenkleber, kann erst verwendet werden, wenn für Teppich, Parkett etc. auch Kleberdaten vorhanden sind -> dann ""glue"" als extra layer?";
78b7cd15-d82a-4ffa-ae08-870b6e5d35d4;20.19.120;Fliesenkleber;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;generic dataset;1;m3;31386a3f-6622-419c-96b9-291b29acd29e;Mörtel;;;1500;;;;;true;false;true;true;;;;;o;"kann erst verwendet werden, wenn für Teppich, Parkett etc. auch Kleberdaten vorhanden sind -> dann ""glue"" als extra layer?";
55a89d7b-b585-404f-be34-bb7285730a89;20.19.120;Armierung (Kunstharzspachtel);Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;generic dataset;1;m3;e1aa85fe-c4aa-47f2-a63c-2e70f97a4454;Armierungsmörtel;;;1550;;;;;true;true;true;false;335B;finish;;x;;nur im Zusammenhang mit Putz und WDVS;
43c3fd78-c67e-438b-b726-dd512df5d881;20.19.120;Kleber für Gipsplatten;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;generic dataset;1;m3;47df2f44-df61-4dc4-b4e5-26641d40728b;Gipsplatten-Kleber;;;1000;;;;;true;false;true;false;;;;;o;;
dea7df16-f59b-4842-a66c-cb9463a58ae3;20.19.120;Kalkzement Putzmörtel;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;ff825116-a05f-402b-aed3-1511d59ceba9;Kalkzement Putzmörtel [m3];;;1800;;;;;true;false;true;false;331B, 341, 342;mortar;;;x;;
d7f4a913-441f-4c21-aae5-42e421737e29;20.19.120;Kalkputzmörtel;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;a655ddc7-4380-46ba-b2bc-4c8773ef1fc4;Kalkputzmörtel [m3];;;1800;;;;;true;false;true;false;331B, 341, 342;mortar;;;x;;
b7fb8ab4-e1e2-4a0b-a9c4-abd6cfa6c7f3;20.19.120;Gipsputz (Gips);Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;fd3d3395-1d80-4aa2-9d94-cc67dfeae7b3;Gipsputz (Gips) (m³);;;900;;;;;true;false;true;false;336, 345, 354, 364;plaster;;;x;;
8be785fa-5548-4ea5-a2d7-b962675b9eff;20.19.120;Lehmputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;9057d5dd-4d2d-4da6-8bb6-95834040b6c2;Lehmputz (m³);;;900;;;;;true;true;false;true;336, 345, 354, 364;plaster;;;x;;
70f6e305-e46f-4719-a94f-70267b936029;20.19.120;Kalk-Gips-Innenputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;69370838-39a9-47df-9087-c19f9f7e243b;Kalk-Gips-Innenputz  (m³);;;900;;;;;true;false;true;false;336, 345, 354, 364;plaster;;;x;;
4a7c30d1-37d7-47e2-8271-dbb3bee91560;20.19.120;Kunstharzputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;325d8eee-a674-4d72-9368-cdb9bbffbb38;Kunstharzputz (m³);;;1700;;;;;true;false;true;false;335B, 336, 345, 354, 364;plaster;;;x;;
3a99d696-4911-45da-9f80-647ce214bca0;20.19.120;Voranstrich (Kunstharz);Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;7a8a1d4b-8676-4ba2-a7fa-e82d3b9b9feb;Putz (Siliconharz);;;1550;;;;;true;false;true;false;;;;;o;;
0b0d0210-c31d-4fc7-b11a-9cdfe0a87ed6;20.19.120;Gipsputz (Gips-Kalk-Putz);Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;3d72c00a-3766-4587-988d-0338518d4a13;Gipsputz (Gips-Kalk-Putz) (m³);;;900;;;;;true;false;true;false;336, 345, 354, 364;plaster;;;x;;
07f3cd13-22bb-494d-803a-f0a440fbce7a;20.19.120;Kalk-Innenputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;337721b9-e622-4f81-9365-3a2b0341aef5;Kalk-Innenputz (m³);;;900;;;;;true;false;true;false;336, 345, 354, 364;plaster;;;x;;
85c41389-d62e-4dff-a819-896b35367cbc;20.19.120;Voranstrich (Silikat-Dispersion);Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;0eeba553-55cf-4ea3-96a2-a21f51deb719;Putz (Silikat-Dispersion);;;1500;;;;;true;false;true;false;;;;;o;müsste zusammen mit Silikat-Farbe verwendet werden ;
02428321-77d1-426f-a1d1-48a83de490c0;00.01.000;Putzmörtel-Normalputz/Edelputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;average dataset;1;m3;23f06494-b60b-5df2-b09a-75b42b2993ce;1 kg Putzmörtel-Normalputz/Edelputz;;;1800;;;;;true;false;true;true;335B, 336, 345, 354, 364;plaster;;;x;;
d154c187-5117-46e1-9b78-a3a9a39a3abf;00.01.000;Putzmörtel-Normalputz/Edelputz mit besonderen Eigenschaften;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;average dataset;1;m3;f21764bd-81d5-8e56-86ed-9c9b6a0602bb;1 kg Putzmörtel-Normalputz / Edelputz mit besonderen Eigenschaften;;;1800;;;;;true;false;true;true;335B, 336, 345, 354, 364;plaster;;;x;;
da57ac9b-96ef-4509-b855-222c821f971f;00.01.000;Putzmörtel-Leichtputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;average dataset;1;m3;0de682ed-76b1-3671-e0b5-b94f05d8a127;1 kg Putzmörtel-Leichtputz;;;1300;;;;;true;false;true;true;335B, 336, 345, 354, 364;plaster;;;x;;
94484394-df6b-4953-8d25-4774caa4ad14;00.01.000;Putzmörtel-Armierungsputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;average dataset;1;m3;8343709e-ad47-0a6b-3485-e204b89a0a3a;1 kg Putzmörtel-Armierungsputz;;;1600;;;;;true;false;true;true;335B, 336, 345, 354, 364;plaster;;;x;Eigentlich nur in Kombination mit Oberputz;
42bbe9d3-94ba-44c1-b289-a90ce8d5bd1e;00.01.000;Putzmörtel-Wärmedämmputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;average dataset;1;m3;05d1c310-1ce6-3bdc-f55f-a8879076a646;1 kg Putzmörtel-Wärmedämmputz;;;600;;;;;true;false;true;true;335B;plaster;;;x;;
011c9d4d-f9df-4ff0-87f0-58faf814a239;00.01.001;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/10,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;28ae056f-0e22-4df3-bee4-348520d1619d;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/10,5 ohne Füllbeton;;69,8;191;;;;;true;false;true;false;331B, 341, 342;masonry unit;;x;;Die Schalungssteine aus Holzspanbeton sind nach der Europäischen Technischen Zulassung für die Errichtung von ober- und unterirdischen jeweils tragenden oder nichttragenden Innen- und Außenwänden geeignet. Daneben ist auch die Anwendung des Schalungssystems als freistehende Wände oder Lärmschutzwände möglich.;
0d1e4a59-4901-4973-a26f-1698f65a780f;00.03.000;Betonpflastersteine;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;average dataset;1;m3;d289bee6-9bc3-16b3-772e-2bc079ef5dd3;1 m2 Betonpflasterstein;;188;2350;;;;;true;false;false;false;363;flooring;;;x;;
e76bcf28-fc7d-408e-a554-6317256cb905;00.01.000;Betonpflastersteine;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;average dataset;1;m3;51968ee4-9fb3-749c-f48e-7fc1c7d2d459;Betonpflastersteine, 8 cm [188 kg/m²];;188;2350;;;;;true;false;false;false;363;flooring;;;x;;
bdda4364-451f-4df2-a68b-5912469ee4c9;20.19.120;Beton-Mauersteine;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;generic dataset;1;m3;aae67966-1494-410d-9c40-66b8acd4a3de;Beton-Mauersteine (m3);;;2000;;;;;true;true;false;true;331B, 341, 342;masonry unit;;;x;;
ab0a0f3c-41f6-4b0a-a12c-f8bd0c8a4a23;20.19.120;Betonfertigteil Treppe (1,1 m Breite, 9 Stufen a 16 cm);Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;generic dataset;1;pcs.;81b221ff-45cc-4657-910b-e1985c3bceba;Betonfertigteil Treppe (1,1 m Breite, 9 Stufen a 16 cm) (Stücl);;;;;;;;;;;;;;;;o;"Datensatz nicht verwendbar; Die Lebenszyklusanalyse von Stahlbeton-Fertigteiltreppen berücksichtigt die Herstellung von Beton (C30/37) und Bewehrungsstahl. Es wird von einer mittleren Betondichte von 2,4 t/m3, von einer Stahldichte von 7,86 t/m3 und einem Bewehrungsgehalt von 0,6 Vol.-% ausgegangen. Es handelt sich um eine 1,1 m breite Standardtreppe mit 9 Stufen à 16 cm. Die Systemgrenze bildet das fertige Produkt am Werkstor. Transporte vom Werk zur Baustelle sind nicht berücksichtigt und müssen bei Systembetrachtungen eingerechnet werden.";
d4680073-0c9c-40f4-842f-c6830856812c;00.03.000;Betonpflaster- Standardstein grau mit Vorsatz;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;average dataset;1;m3;620f5250-5df3-4980-dfd4-cbd8afbfe3ea;1 m² Betonpflasterstein, 10 cm (225 kg/m²) Additional Info from Xml: Die deklarierten Betonsteine werden nach DIN EN 1338 hergestellt. Der Produktionsprozess ist stark mechanisiert und bei allen Herstellern sehr ähnlich. Der Transport auf die Baustelle erfolgt in der Regel auf Holzpaletten . Die Steine sind dabei mit Kunststoffbändern und / oder Stretch-/Abdeckfolie zu einer Ladeeinheit verpackt. Weitere Informationen auf www.betonstein.org Technische Daten: Die deklarierten Betonpflastersteine sind so hergestellt, dass sie einen ausreichenden Gleit-/Rutschwiderstand aufweisen.Folgende technische Eigenschaften sind im Lieferzustand gem. /DIN EN 1338/ Pflastersteine aus Beton gegeben: Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von    1 m² Betonpflastersteine grau mit Vorsatz mit einem mittleren Flächengewicht von 225 kg/m² und einer Pflastersteindicke von 10 cm.Jedoch werden in dieser EPD zusätzliche Informationen zum möglichen Straßenaufbau, Installationsaufwendungen, Montageverlusten und zur Entsorgung im EPD-Anhang auswiesen.;;225;2250;;;;;true;false;false;false;363;flooring;;;x;;
1a7c1457-bbf6-4d40-a94d-1cac4d663baa;00.04.000;Betonpflasterstein mit Edelsplittvorsatzbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;09f351ec-8825-3121-c7d0-be97950c44a1;Betonpflasterstein 1 m² mit 12 cm Dicke Additional Info from Xml: Die deklarierten Produkte sind Pflastersteine unterschiedlicher Formate in der Steinstärke 12 cm. Das Flächengewicht beträgt 270 kg/m² mit einer Edelsplitt-Oberfläche, bestehend aus Grau- und Weißzement mit Sand- und Edelsplittbestandteilen. Die Steine werden nach dem Aushärten durch eine Schleifanlage bzw. danach angeschlossener Sandstrahlanlage in einem oder zwei Schritten bearbeitet. In den Umweltergebnissen enthalten ist die Bearbeitung in zwei Schritten mit Schleifen und Sandstrahlen. Ein EPD-Anhang ermöglicht zusätzlich die getrennte Berechnung der Oberflächenbehandlungen sowie Variationsmöglichkeiten hinsichtlich Dicke des Hinterbetons in 1 cm Stärke-Abständen. Der Beton wird aus Zuschlägen (Gesteinkörnungen) Zement, Wasser, Zusatzmitteln und Zusatzstoffen hergestellt. Die Ökobilanz beinhaltet die Herstellung des Betonpflastersteins inclusive Rohstoffgewinnung, Energiebereitstellung, Rohstofftransport zum Werk sowie Aufwände für die eigentliche Herstellung. Technische Daten: Folgende technische Eigenschaften sind gemäß Leistungserklärung für Pflastersteine aus Beton nach /EN 1338/ im Lieferzustand gegeben: Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1 m² Betonpflasterstein mit Edelsplittvorsatz und geschliffener und glanzgestrahlter Oberfläche. Die Steindicke beträgt 12 cm mit einem Flächengewicht von 270 kg/m².In einem EPD-Anhang erfolgt die Ausweisung der Umweltergebnisse pro 1 cm Dicke, so dass eine Variation der Steindicke möglich ist. Darüber hinaus sind die Umweltergebnisse für die getrennten Oberflächenbehandlungen Sandstrahlen und Schleifen sowie die Kombination beider pro 1 m² ausgewiesen.;;270;2700;;;;;true;false;false;false;363;flooring;;;x;;
284efda1-bb16-453a-bc32-070f3bab4cb3;00.03.000;Betonpflasterstein mit schwarz-weiß meliertem Vorsatz;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;78402662-a374-f8a4-7638-4286dd3e3462;Betonpflasterstein mit schwarz-weiß meliertem Vorsatz Additional Info from Xml: Die deklarierten Produkte sind Pflastersteine unterschiedlicher Formate in der Steinstärke 6 cm. Das Flächengewicht beträgt 135 kg/m² mit einer mischfarbigen (melierten) Oberfläche, bestehend aus Weiß- und Grauzement mit Sandbestandteilen, ansonsten unbearbeitet. Der Beton wird aus Zuschlägen (Gesteinkörnungen) Zement, Wasser, Zusatzmitteln und Zusatzstoffen hergestellt. Für den Kernbeton wird nur Grauzement verwendet. Im Gegensatz dazu enthält der Vorsatz aufgrund der Schwarz-Weiß-Melierung teilweise Weißzement und zusätzlich Grauzement unter Zugabe von Pigmenten. Die Ökobilanz beinhaltet die Herstellung des Betonpflastersteins inclusive Rohstoffgewinnung, Energiebereitstellung, Rohstofftransport zum Werk sowie Aufwände für die eigentliche Herstellung. Technische Daten: Folgende technische Eigenschaften sind gemäß Leistungserklärung für Pflastersteine aus Beton nach /EN 1338/ im Lieferzustand gegeben: Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1 m² Betonpflasterstein mit schwarz-weiß meliertem Vorsatz und einer Steindicke von 6 cm. Das Flächengewicht beträgt 135 kg/m².In einem EPD-Anhang erfolgt die Ausweisung der Umweltergebnisse pro 1 cm Dicke, so dass eine Variation der Steindicke möglich ist. Darüber hinaus sind die Umweltergebnisse für die Oberflächenbehandlungen Sandstrahlen und Schleifen sowie die Kombination beider pro 1 m² ausgewiesen.;;135;1350;;;;;true;false;false;false;363;flooring;;;x;;
2ad0fca7-2c3d-4305-9be1-073a1b72b087;04.03.004;Isospan 1 Holzbetonmantelsteine mit Holzfaserdämmung OEKOPUR S 36,5/16,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;d375f039-8d64-4416-a0a0-783b3818a0cb;Isospan 1 Holzbetonmantelsteine mit Holzfaserdämmung OEKOPUR S 36,5-16,5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;79,5;218;;;;;true;false;true;false;331B;block;;;o;nicht verwendbar da nicht unterscheidbar von Mantelsteinen ohne Dämmung;
c0dea00e-60ed-497b-9b90-87b4d4e767e7;00.00.017;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 25/6 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;62a444be-5001-42e6-b021-ad7a53ae6c2e;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 25/6 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;59,6;238;;;;;true;false;true;false;331B;block;;;o;nicht verwendbar da nicht unterscheidbar von Mantelsteinen ohne Dämmung;
b2226ee0-acb4-4eaf-a4a3-ff2fd24fdb62;00.00.013;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;f548b41b-b543-4edf-85ed-096769e481ee;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;69,2;231;;;;;true;false;true;false;331B;block;;;o;nicht verwendbar da nicht unterscheidbar von Mantelsteinen ohne Dämmung;
657cd1e6-1691-4eea-a853-1df984bcee01;00.00.013;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/7 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;a7f72b58-468c-4925-bdcf-a3a77a5164a0;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/7 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;70,8;236;;;;;true;false;true;false;331B;block;;;o;nicht verwendbar da nicht unterscheidbar von Mantelsteinen ohne Dämmung;
985a94db-d4ad-460c-bf5b-4d909a3d9075;00.00.012;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/9 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;b440acad-dc73-471f-b2ba-cc176263f662;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/9 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;70,2;234;;;;;true;false;true;false;331B;block;;;o;nicht verwendbar da nicht unterscheidbar von Mantelsteinen ohne Dämmung;
8ef6efbf-9a86-4c08-80aa-c9eb327f0804;00.00.011;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/13,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;cf286149-cc0c-41ed-a4b7-96c621376e34;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/13,5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;67,8;186;;;;;true;false;true;false;331B;block;;;o;nicht verwendbar da nicht unterscheidbar von Mantelsteinen ohne Dämmung;
9b1f7394-fa8b-4364-baee-a8109d94660d;00.00.011;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/16,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;8164f262-5c84-48fa-9771-0823240cbf32;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/16,5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;63,7;175;;;;;true;false;true;false;331B;block;;;o;nicht verwendbar da nicht unterscheidbar von Mantelsteinen ohne Dämmung;
f8cd76cb-b180-46cd-916a-bffb2fb341a4;00.00.012;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;26fc2db8-147c-4a27-aea0-50f2af41db0d;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;87;238;;;;;true;false;true;false;331B;block;;;o;nicht verwendbar da nicht unterscheidbar von Mantelsteinen ohne Dämmung;
ca4bb781-7313-47a9-a566-4c60af01362e;00.00.011;Isospan 3 Holzbetonmantelsteine mit PU-Dämmung ISOPUR S 36,5/16,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;7450eb6d-7abe-4dc6-ae37-04a37a91720e;Isospan 3 Holzbetonmantelsteine mit PU-Dämmung ISOPUR S 36,5/16,5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;66,6;182;;;;;true;false;true;false;331B;block;;;o;nicht verwendbar da nicht unterscheidbar von Mantelsteinen ohne Dämmung;
8425d306-3cbc-44df-844d-f29a691de378;00.00.011;Isospan 4 Holzbetonmantelsteine Normalstein I 25 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;e6e018e5-da6c-4a73-8b4e-8de6251b4d45;Isospan 4 Holzbetonmantelsteine Normalstein I 25 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;77,8;311;;;;;true;false;true;false;341;block;;;x;;
8a78734f-63dc-4f49-8054-2de042f9b868;00.00.011;Isospan 4 Holzbetonmantelsteine Normalstein I 30 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;8eccdd74-749a-411d-bf63-800b1fac7a08;Isospan 4 Holzbetonmantelsteine Normalstein I 30 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;82,2;274;;;;;true;false;true;false;341;block;;;x;;
404751ce-9ef4-466d-83db-78a4bdacc559;00.00.011;Isospan 4 Holzbetonmantelsteine Normalstein N 15 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;d7a95be6-d03d-406c-9533-65beacc3f99b;Isospan 4 Holzbetonmantelsteine Normalstein N 15 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;59;393;;;;;true;false;true;false;341;block;;;x;;
98fc3019-6555-4742-9524-a55c3f47f6c9;00.00.012;Isospan 4 Holzbetonmantelsteine Normalstein N 18 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;dbf1b784-b228-467d-b5b7-bcb9e44292fe;Isospan 4 Holzbetonmantelsteine Normalstein N 18 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;49;272;;;;;true;false;true;false;341;block;;;x;;
f3dafca9-7688-48ce-91f5-b77f6037e217;00.00.011;Isospan 4 Holzbetonmantelsteine Normalstein N 20 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;be7e0aab-472b-4dc2-a868-4243fa323d9d;Isospan 4 Holzbetonmantelsteine Normalstein N 20 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;62,2;311;;;;;true;false;true;false;341;block;;;x;;
983a5a12-fd92-4c9b-a6b6-6813230b1aca;00.00.011;Isospan 4 Holzbetonmantelsteine Normalstein N 22 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;471193d1-0aa3-428a-99ac-bfba38ac07e6;Isospan 4 Holzbetonmantelsteine Normalstein N 22 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;60,8;276;;;;;true;false;true;false;341;block;;;x;;
56545408-c87b-42a2-ae4c-37140cfa2c29;00.00.011;Isospan 4 Holzbetonmantelsteine Normalstein N 25 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;3d6f618f-386a-4f0a-8619-19c4735af4c1;Isospan 4 Holzbetonmantelsteine Normalstein N 25 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;78;312;;;;;true;false;true;false;341;block;;;x;;
